 -3 + -0.0823922,
  3 + -0.845123,
 -5 + 0.740183,
 -1 + -0.864943,
 -7 + -0.517753,
 -7 + 0.273158,
 -7 + 0.597718,
  7 + -0.960088,
 -1 + 0.628689,
  5 + -0.100486,
  5 + -0.28978,
 -3 + 0.591832,
  5 + -0.225949,
  1 + 0.434438,
  3 + 0.701275,
 -5 + -0.110868,
  3 + -0.993528,
 -1 + -0.279674,
 -7 + -0.695508,
  3 + 0.208776,
  5 + 0.280286,
 -7 + 0.098819,
  1 + -0.270841,
 -3 + 0.163315,
  7 + -0.339504,
 -1 + 0.503129,
 -5 + -0.42331,
 -5 + 0.289597,
  5 + -0.48842,
 -1 + -0.301035,
 -7 + 0.307344,
  3 + 0.149469,
 -7 + -0.91815,
 -7 + 0.735915,
 -7 + 0.651662,
 -5 + -0.367747,
  3 + 0.571618,
  3 + -0.0886024,
  7 + -0.287501,
  3 + -0.332199,
 -3 + 0.103811,
  1 + 0.281067,
  1 + -0.380718,
 -1 + 0.343006,
 -7 + -0.940098,
 -3 + 0.722196,
  5 + 0.874495,
  1 + 0.990522,
  3 + -0.915597,
 -5 + -0.278943,
 -7 + 0.203699,
 -5 + 0.170043,
  7 + 0.536621,
 -5 + 0.824829,
  5 + -0.832656,
 -7 + 0.333,
 -3 + -0.667407,
  7 + 0.105231,
  7 + -0.905234,
 -1 + -0.810245,
  3 + 0.294136,
 -1 + -0.514902,
  3 + -0.2467,
  3 + -0.587121,
  3 + 0.60538,
 -3 + 0.0694657,
 -5 + 0.0962229,
  7 + -0.291999,
 -5 + 0.450209,
  3 + -0.147034,
 -1 + -0.0838816,
  3 + 0.112086,
 -5 + 0.194085,
  5 + -0.0903105,
 -7 + -0.919954,
 -5 + -0.967825,
 -1 + -0.441373,
  5 + 0.768526,
  5 + 0.38484,
  3 + -0.947454,
  5 + -0.262922,
  7 + -0.593716,
 -3 + 0.219333,
  3 + 0.076773,
  7 + 0.192425,
  1 + 0.970687,
  7 + -0.00340885,
  3 + -0.199764,
 -3 + 0.255666,
 -5 + 0.439951,
  1 + 0.505418,
  3 + -0.356007,
  5 + -0.318271,
 -3 + 0.788047,
  5 + -0.924415,
 -1 + 0.394691,
  1 + 0.972997,
  1 + 0.357046,
  3 + 0.419342,
 -5 + -0.774465,
 -7 + 0.0996104,
  5 + -0.458399,
 -3 + -0.133173,
 -1 + -0.671463,
  7 + -0.916153,
 -7 + 0.110461,
  3 + 0.409689,
 -3 + -0.355372,
 -5 + -0.896134,
 -7 + -0.950039,
  7 + 0.386037,
  3 + -0.798405,
 -3 + -0.744455,
  1 + -0.572819,
 -1 + 0.839239,
 -3 + 0.570676,
  3 + -0.835377,
 -7 + 0.034378,
  5 + 0.724415,
  5 + -0.252927,
 -3 + 0.287315,
 -3 + 0.334237,
  5 + -0.118203,
 -1 + 0.502825,
 -5 + -0.154511,
  5 + -0.127665,
  7 + 0.0817964,
  1 + 0.132329,
 -5 + -0.546248,
 -3 + 0.874254,
 -3 + 0.421468,
  3 + -0.928829,
  5 + 0.620968,
  7 + 0.0580643,
 -7 + -0.687253,
 -7 + -0.628005,
  5 + -0.883083,
 -5 + -0.270135,
  1 + -0.623219,
 -7 + 0.277921,
  3 + 0.116588,
 -5 + 0.264649,
 -1 + -0.593871,
 -7 + 0.329278,
 -1 + -0.0926952,
 -1 + 0.64349,
  1 + -0.10689,
  3 + -0.541441,
  1 + 0.499186,
 -3 + 0.920398,
 -1 + 0.381933,
  5 + -0.518618,
 -5 + 0.618314,
  1 + 0.110954,
 -1 + 0.576074,
  3 + 0.45385,
 -5 + -0.917242,
  5 + -0.451152,
  5 + -0.705703,
 -5 + -0.97524,
 -5 + -0.732996,
  5 + 0.702813,
  3 + -0.229341,
  7 + -0.13257,
  7 + 0.994484,
  7 + -0.0231948,
  5 + 0.538224,
  1 + -0.838791,
  7 + 0.848763,
 -7 + -0.539283,
 -3 + 0.321736,
  5 + 0.22943,
  1 + -0.626804,
  5 + 0.209983,
 -5 + 0.977037,
  3 + 0.448198,
  5 + -0.419565,
  7 + 0.666147,
 -7 + 0.412532,
  7 + -0.0260039,
  1 + 0.545681,
  1 + 0.657399,
 -5 + 0.275525,
  5 + 0.563082,
  1 + 0.88785,
 -5 + 0.855898,
 -1 + -0.758617,
 -1 + 0.0505126,
  5 + 0.0387102,
  5 + 0.574784,
  1 + 0.1487,
  7 + -0.234118,
 -1 + 0.458783,
  5 + -0.798949,
 -7 + -0.300432,
  3 + -0.455072,
  1 + 0.24667,
 -3 + 0.034758,
  1 + -0.491485,
  1 + 0.27987,
 -5 + -0.92334,
  1 + 0.486993,
  5 + -0.624284,
 -3 + 0.259474,
  3 + 0.384827,
  7 + -0.744943,
  3 + 0.669036,
 -7 + -0.171024,
  1 + -0.963747,
 -3 + -0.457945,
 -1 + -0.271542,
  3 + -0.642662,
  5 + 0.867933,
 -7 + 0.872486,
 -5 + -0.0610653,
 -3 + 0.0567537,
 -5 + -0.384634,
 -1 + -0.810843,
  1 + -0.210336,
  7 + -0.782186,
 -3 + 0.206301,
  3 + -0.532726,
 -1 + 0.792476,
  1 + -0.0254994,
  1 + -0.38317,
  5 + -0.444631,
 -3 + 0.202259,
  7 + 0.906256,
 -5 + -0.283238,
  1 + 0.761982,
 -1 + 0.456456,
  7 + -0.213898,
  7 + -0.98443,
 -7 + -0.984132,
 -3 + -0.549083,
  7 + 0.946917,
  1 + -0.817794,
  3 + -0.902041,
 -7 + 0.667457,
  7 + 0.476978,
 -1 + 0.864841,
 -1 + -0.100561,
 -1 + 0.589944,
  1 + -0.417731,
 -5 + -0.291668,
  3 + -0.341364,
  1 + -0.116372,
 -5 + -0.678389,
  5 + -0.621016,
 -7 + -0.557662,
  5 + -0.916104,
  1 + 0.416737,
 -3 + -0.397013,
  3 + -0.767577,
  1 + 0.340769,
  7 + -0.54333,
 -5 + 0.825698,
 -7 + -0.0227328,
  1 + 0.688705,
 -5 + 0.783876,
 -5 + 0.36354,
  3 + -0.405894,
 -1 + -0.505203,
  3 + -0.280375,
 -7 + -0.0717587,
 -5 + 0.254936,
 -5 + -0.792482,
  7 + -0.425804,
  3 + 0.295604,
 -5 + 0.294844,
 -3 + 0.730185,
  3 + 0.0271969,
  5 + -0.303161,
 -3 + 0.883759,
  3 + 0.827756,
 -7 + 0.450664,
  5 + 0.435759,
  3 + 0.360285,
 -7 + 0.409698,
  1 + 0.230758,
  7 + -0.352144,
  1 + -0.389721,
  7 + -0.718911,
  3 + 0.41957,
 -3 + 0.620353,
 -7 + 0.254944,
 -1 + 0.81995,
  3 + -0.280774,
  3 + 0.906947,
  7 + -0.349169,
 -1 + -0.00793728,
 -5 + -0.64104,
 -7 + 0.445183,
  3 + 0.914473,
  3 + -0.570084,
 -1 + 0.594879,
 -5 + -0.521969,
  1 + 0.0416743,
 -3 + -0.799298,
  5 + -0.041766,
 -7 + -0.218755,
  1 + 0.173665,
  7 + -0.880771,
 -7 + 0.339146,
 -1 + 0.961946,
  1 + 0.859441,
 -5 + 0.0599979,
 -3 + -0.243646,
  1 + 0.642304,
  5 + 0.427633,
 -3 + 0.337803,
  5 + -0.876868,
 -5 + 0.124084,
  7 + -0.390476,
  5 + -0.889517,
  7 + -0.0881519,
 -5 + -0.985327,
 -1 + 0.364205,
 -1 + 0.481156,
  1 + 0.878136,
  3 + 0.270873,
 -1 + -0.133771,
  7 + -0.599314,
  7 + 0.784159,
  1 + 0.555296,
  7 + -0.974226,
  5 + 0.520163,
 -5 + 0.046348,
 -5 + -0.487602,
  3 + 0.0383354,
 -7 + -0.969134,
  5 + -0.00830264,
  5 + 0.582434,
 -5 + 0.498667,
 -5 + 0.0475678,
  7 + -0.011481,
 -5 + 0.0134767,
  1 + 0.897857,
 -1 + 0.859261,
  3 + -0.741447,
 -5 + 0.61813,
  3 + 0.976057,
 -5 + 0.671342,
 -1 + -0.480269,
 -7 + -0.183415,
  3 + -0.955847,
  3 + 0.770801,
 -3 + 0.470981,
 -7 + -0.778816,
  3 + -0.906343,
 -1 + -0.727997,
  7 + -0.39431,
  7 + 0.80919,
  7 + -0.973433,
 -3 + -0.627311,
  3 + 0.373299,
  5 + 0.907636,
 -5 + 0.658848,
  7 + 0.681815,
  5 + 0.589045,
 -5 + 0.0950571,
 -7 + 0.112081,
  5 + 0.34511,
 -3 + 0.315859,
  5 + -0.181386,
 -3 + -0.714938,
  1 + 0.308135,
  7 + 0.535557,
  7 + -0.0709868,
 -1 + 0.552407,
 -7 + -0.847801,
  7 + 0.160415,
  5 + -0.51117,
  3 + -0.951139,
 -3 + 0.0406191,
  5 + -0.895575,
  5 + 0.0746354,
 -3 + 0.915248,
 -3 + 0.842174,
 -7 + 0.595946,
  3 + 0.700337,
 -3 + -0.23779,
  3 + -0.655733,
 -5 + -0.894634,
 -3 + -0.695807,
  5 + -0.476673,
  7 + -0.279169,
 -5 + 0.507948,
 -5 + 0.499507,
  3 + 0.0916842,
  3 + -0.837399,
 -5 + 0.143527,
  3 + 0.58052,
 -7 + 0.378768,
  5 + 0.811361,
 -1 + 0.0748057,
  3 + 0.453959,
 -7 + 0.990606,
  3 + -0.450379,
  5 + 0.395584,
 -7 + -0.114441,
  5 + 0.426232,
  1 + -0.711673,
  1 + 0.077825,
 -5 + -0.584918,
  1 + -0.457057,
 -3 + -0.366392,
 -7 + 0.00484131,
 -3 + 0.215838,
 -3 + -0.19239,
 -5 + 0.300349,
  5 + 0.925702,
  7 + 0.693147,
 -3 + -0.771327,
  7 + 0.850479,
  7 + 0.55379,
 -5 + -0.622361,
 -7 + -0.797468,
 -1 + 0.865325,
 -1 + 0.594149,
 -3 + 0.402537,
  3 + 0.5647,
 -5 + 0.408661,
  7 + 0.434393,
 -5 + 0.369053,
  7 + 0.193313,
  7 + 0.0768285,
 -5 + -0.966767,
  7 + 0.316068,
  5 + 0.393416,
 -1 + 0.678055,
 -1 + -0.426397,
  7 + -0.0972791,
  5 + 0.863534,
  7 + 0.857534,
  3 + -0.591288,
 -1 + -0.978807,
 -5 + 0.47735,
  1 + -0.387742,
  7 + 0.418231,
 -7 + -0.918646,
  3 + -0.487032,
 -7 + 0.169229,
  5 + 0.963037,
  3 + -0.651308,
  1 + -0.963926,
 -7 + -0.870113,
 -1 + -0.598625,
  1 + 0.578904,
 -1 + -0.0948276,
 -5 + 0.227649,
  1 + 0.555606,
 -1 + -0.668322,
  1 + 0.0749024,
 -5 + -0.607571,
  5 + -0.349931,
 -1 + -0.898107,
  5 + 0.312465,
  7 + 0.772347,
  5 + 0.0899041,
 -1 + -0.741034,
 -3 + 0.26158,
  1 + -0.539694,
  7 + -0.115106,
 -1 + -0.411724,
  3 + 0.0316011,
 -7 + -0.810337,
 -5 + 0.181813,
  5 + 0.318575,
 -5 + -0.176396,
 -1 + -0.639559,
  1 + 0.966577,
  7 + -0.685124,
 -3 + -0.036449,
 -5 + -0.456288,
 -1 + 0.80942,
  1 + -0.842449,
 -7 + 0.390273,
  3 + -0.931459,
  5 + 0.693488,
 -7 + 0.247743,
 -3 + -0.848713,
 -3 + 0.137249,
 -7 + -0.213185,
 -7 + -0.755191,
  7 + -0.639001,
  5 + 0.91416,
  5 + -0.193425,
 -5 + 0.80731,
 -1 + -0.716912,
  5 + -0.503475,
  5 + -0.0585372,
  5 + -0.0209306,
  5 + -0.150028,
 -3 + 0.634776,
  5 + 0.538764,
  7 + 0.704398,
 -1 + -0.61061,
 -7 + -0.624288,
  1 + -0.926651,
 -7 + 0.580724,
  3 + 0.24162,
  1 + 0.447202,
  7 + -0.76537,
  7 + -0.753749,
  7 + -0.93289,
  7 + 0.570568,
 -1 + 0.901893,
 -1 + -0.297356,
  5 + -0.189813,
 -3 + 0.21001,
 -3 + 0.541859,
 -5 + -0.73421,
  7 + 0.928552,
 -7 + -0.355678,
 -5 + -0.221657,
 -5 + -0.0512875,
  3 + -0.298442,
 -1 + -0.820576,
  7 + -0.771328,
  1 + -0.961217,
  5 + -0.161851,
 -1 + -0.405209,
  3 + -0.662432,
 -3 + 0.528404,
  1 + -0.226934,
 -3 + 0.0363932,
  7 + 0.886687,
  3 + 0.393918,
 -5 + -0.507128,
  1 + -0.189558,
 -7 + -0.823271,
  7 + -0.180617,
 -1 + 0.321553,
 -1 + 0.989206,
 -7 + -0.874277,
  1 + -0.113906,
  7 + 0.161257,
  3 + 0.670416,
 -3 + -0.763578,
 -1 + 0.424893,
  3 + -0.0447045,
 -5 + -0.957789,
 -1 + 0.196626,
 -5 + 0.00535004,
  3 + 0.254757,
 -7 + -0.927024,
  3 + -0.959979,
  1 + -0.949363,
 -5 + 0.674222,
  1 + -0.848884,
 -7 + 0.0919615,
  1 + -0.58394,
 -1 + -0.515551,
 -7 + -0.961024,
  7 + -0.978422,
  7 + 0.86705,
  7 + -0.323448,
 -5 + -0.916549,
 -3 + -0.512443,
 -3 + -0.892435,
 -1 + 0.0811992,
  7 + -0.1951,
  1 + -0.31832,
  7 + 0.389861,
 -7 + -0.429737,
  7 + 0.14079,
 -7 + -0.306634,
  1 + -0.0533624,
  1 + -0.438584,
 -7 + -0.63111,
 -7 + -0.559344,
 -5 + 0.783094,
 -7 + -0.735777,
  7 + -0.58636,
 -7 + -0.116192,
 -5 + -0.801831,
 -5 + 0.969511,
 -5 + 0.144718,
 -5 + 0.363059,
 -1 + -0.667404,
  3 + -0.134134,
 -1 + 0.734085,
  5 + -0.165216,
  1 + 0.149468,
 -5 + -0.15301,
 -3 + 0.83035,
 -3 + -0.27281,
 -1 + 0.688733,
  5 + -0.406828,
 -5 + -0.018298,
  5 + 0.219722,
 -5 + 0.840822,
 -7 + 0.256695,
 -1 + -0.300632,
 -5 + 0.403999,
 -5 + 0.574885,
 -3 + -0.92988,
  1 + -0.837794,
  3 + 0.510347,
  1 + 0.946242,
  1 + -0.558269,
  7 + -0.945935,
 -7 + -0.106771,
  3 + -0.383966,
 -5 + 0.370004,
 -7 + 0.428693,
  5 + 0.936122,
  1 + -0.782085,
 -7 + 0.528864,
  1 + 0.697761,
 -7 + -0.681381,
 -5 + 0.152231,
  5 + -0.900638,
  5 + -0.334353,
  1 + 0.862458,
 -5 + -0.694343,
 -7 + -0.938721,
 -5 + 0.119729,
 -7 + -0.874769,
 -5 + -0.120494,
 -3 + 0.506938,
  5 + 0.965172,
 -1 + -0.888394,
 -3 + -0.595798,
 -5 + 0.802503,
 -3 + -0.789257,
 -3 + 0.351862,
  3 + -0.750966,
 -1 + 0.584273,
 -3 + -0.0831131,
 -7 + -0.28384,
 -3 + 0.806411,
  7 + -0.200101,
  3 + 0.640918,
 -1 + 0.977479,
  1 + 0.865009,
 -3 + -0.368203,
  7 + 0.556652,
 -1 + -0.991885,
 -5 + 0.332904,
  3 + 0.470344,
 -7 + 0.205081,
 -7 + -0.314842,
 -3 + -0.62,
  3 + 0.34363,
  1 + -0.425907,
 -7 + -0.702084,
 -3 + -0.288143,
 -7 + 0.243932,
 -1 + 0.0855131,
 -5 + -0.139345,
  3 + -0.959163,
  3 + 0.431497,
 -7 + 0.261823,
 -3 + 0.914225,
 -1 + 0.325961,
  3 + -0.359881,
  7 + -0.468639,
  7 + -0.803865,
 -1 + 0.343444,
  1 + 0.736499,
  5 + 0.382909,
 -1 + -0.721058,
 -1 + -0.823382,
  3 + -0.176144,
  5 + 0.251272,
 -1 + -0.786581,
 -5 + 0.273133,
  7 + -0.41622,
  3 + 0.121719,
  7 + 0.620911,
 -1 + 0.237504,
  1 + -0.335624,
 -7 + 0.42324,
 -3 + 0.729575,
 -7 + -0.723781,
  3 + 0.273075,
  3 + -0.229695,
  3 + 0.507748,
 -5 + 0.294614,
 -7 + -0.490011,
  3 + 0.297713,
 -3 + -0.330685,
 -7 + 0.441233,
  5 + -0.622061,
  5 + -0.208099,
  5 + -0.710362,
 -1 + 0.154774,
 -5 + 0.486696,
  5 + -0.168477,
  7 + -0.653855,
  7 + -0.0172002,
 -1 + -0.1059,
  3 + 0.654305,
  1 + -0.459053,
  7 + 0.751362,
  7 + 0.407269,
  7 + 0.871658,
  7 + 0.654213,
  7 + 0.0624889,
  7 + -0.583527,
  1 + -0.252231,
  1 + -0.320237,
  5 + -0.0136125,
  7 + -0.729181,
 -5 + -0.0353086,
  5 + -0.0951113,
  3 + -0.0836304,
 -1 + -0.11923,
  7 + 0.962136,
 -5 + -0.830669,
  1 + 0.29644,
  5 + 0.045498,
  1 + 0.76292,
 -5 + -0.929796,
  5 + -0.083544,
 -7 + 0.472663,
  7 + -0.746787,
  3 + 0.662228,
 -5 + -0.41748,
 -7 + 0.850784,
 -7 + -0.130054,
 -1 + 0.432904,
  7 + -0.787268,
 -3 + -0.248262,
  5 + 0.406222,
  5 + -0.775207,
  7 + -0.0549824,
 -1 + 0.930082,
 -3 + 0.651628,
 -7 + -0.373963,
  7 + -0.38767,
 -5 + -0.199335,
  3 + -0.0845591,
 -3 + -0.400573,
 -1 + -0.423932,
  3 + 0.496079,
  3 + -0.0049753,
  5 + -0.937373,
 -1 + 0.00805519,
  7 + -0.387026,
 -7 + 0.379173,
  3 + -0.509631,
 -3 + 0.0652572,
 -7 + 0.292195,
 -3 + -0.0630124,
 -3 + 0.210706,
 -7 + 0.0474516,
 -3 + 0.088253,
  5 + -0.729131,
 -1 + -0.118407,
  5 + 0.587638,
 -7 + 0.963741,
 -3 + 0.912494,
 -7 + 0.723939,
  5 + 0.977461,
  3 + 0.230908,
 -7 + 0.0875093,
 -5 + 0.827526,
  7 + -0.821136,
 -3 + 0.402932,
 -7 + 0.441547,
  7 + 0.416953,
  5 + 0.70044,
  3 + 0.973559,
  3 + 0.407091,
 -5 + -0.826277,
  3 + -0.389221,
  5 + -0.583906,
  1 + -0.0841909,
 -7 + 0.530444,
 -1 + -0.918261,
  3 + -0.638232,
  1 + -0.776938,
 -7 + 0.706762,
 -1 + 0.16429,
 -7 + -0.306863,
 -3 + -0.670615,
  1 + -0.819745,
  1 + -0.014878,
 -3 + 0.178679,
  1 + 0.441678,
 -1 + -0.193108,
 -3 + -0.33399,
  5 + 0.275276,
 -7 + 0.167054,
 -5 + 0.134306,
  7 + -0.394252,
  3 + 0.941986,
 -7 + -0.878877,
 -5 + 0.770656,
 -5 + 0.730814,
 -1 + 0.143592,
 -3 + 0.442492,
 -1 + -0.712593,
  5 + 0.599122,
  1 + 0.263907,
 -7 + 0.47737,
 -7 + 0.0559669,
 -3 + 0.208639,
  1 + 0.827161,
  1 + 0.886639,
  1 + 0.598246,
 -7 + -0.191541,
  3 + 0.511962,
  3 + -0.645528,
  1 + -0.593154,
 -5 + 0.52999,
  5 + -0.653963,
  1 + 0.574099,
 -5 + -0.0896155,
  1 + -0.636268,
  7 + 0.343794,
 -7 + 0.155548,
 -1 + -0.121609,
 -1 + -0.297629,
 -5 + -0.468962,
  5 + -0.555227,
 -1 + -0.296793,
 -3 + -0.855934,
  7 + -0.739775,
  1 + -0.756048,
  1 + -0.46236,
 -7 + -0.179736,
  3 + 0.125628,
  1 + 0.10038,
 -5 + -0.380856,
  7 + 0.450066,
  7 + 0.959734,
 -3 + 0.796831,
 -1 + 0.23315,
 -3 + 0.298099,
 -5 + -0.383893,
 -3 + -0.296636,
 -5 + 0.138614,
  1 + -0.114746,
  7 + 0.555051,
  1 + -0.950471,
 -1 + 0.124465,
  1 + 0.037862,
  1 + 0.719934,
  7 + -0.0167727,
 -7 + -0.983453,
 -5 + -0.418557,
  7 + -0.192828,
  7 + -0.0814223,
  1 + 0.224621,
  5 + -0.597524,
  5 + 0.415634,
  1 + -0.954608,
 -3 + 0.227498,
 -5 + -0.108549,
  7 + 0.0881721,
  3 + 0.845206,
  3 + -0.913562,
 -7 + 0.24586,
 -7 + 0.289418,
 -1 + 0.194941,
  3 + 0.793157,
  7 + -0.434518,
 -7 + 0.820917,
  5 + 0.2382,
  5 + -0.946464,
  1 + 0.686291,
  3 + -0.265611,
 -1 + -0.215793,
  1 + 0.247293,
  3 + 0.370775,
 -1 + -0.1934,
  5 + 0.306202,
  5 + -0.454743,
 -1 + -0.529622,
  1 + 0.856026,
 -5 + -0.672594,
 -5 + -0.429688,
  7 + -0.898493,
  3 + -0.296784,
 -7 + -0.839249,
  7 + -0.238149,
 -3 + 0.87197,
  7 + -0.985437,
 -3 + 0.243879,
  1 + -0.0590569,
 -7 + 0.3087,
 -7 + -0.415904,
 -3 + 0.238146,
 -3 + -0.00380364,
  7 + -0.524692,
 -1 + 0.715206,
 -1 + -0.382632,
  7 + -0.433315,
 -3 + 0.671116,
  5 + 0.319951,
 -5 + -0.467809,
  1 + -0.914862,
 -1 + -0.848039,
 -7 + 0.916399,
 -3 + 0.158824,
 -7 + 0.432194,
  5 + 0.939947,
 -3 + -0.938313,
 -1 + 0.111712,
  1 + -0.830159,
 -1 + 0.269145,
 -3 + -0.282773,
 -7 + 0.397815,
 -7 + 0.312644,
  7 + 0.101858,
  5 + 0.398991,
  7 + 0.931748,
  5 + -0.216404,
  5 + -0.739909,
 -3 + 0.837449,
  5 + -0.292918,
  3 + -0.811216,
  3 + -0.54535,
  3 + -0.206546,
  7 + 0.287012,
  5 + 0.416343,
 -7 + 0.226965,
  3 + 0.650639,
  7 + -0.513567,
  3 + 0.35494,
  7 + 0.251297,
  3 + 0.222854,
 -3 + 0.631017,
  1 + -0.834925,
 -5 + 0.302606,
  5 + -0.161238,
 -1 + -0.717755,
 -1 + 0.163733,
  7 + 0.683634,
 -3 + -0.0890416,
  5 + -0.0241376,
 -7 + -0.331885,
 -1 + -0.566607,
  5 + -0.0680727,
 -1 + 0.69374,
 -5 + -0.441671,
  3 + -0.917287,
  5 + -0.447226,
  5 + 0.530121,
  3 + -0.393156,
  7 + -0.625747,
  1 + 0.660945,
  1 + 0.0093144,
  7 + -0.198812,
  5 + 0.442133,
  1 + -0.569587,
 -1 + 0.969233,
 -3 + 0.831887,
  7 + -0.129281,
 -5 + 0.790104,
 -3 + -0.329582,
  3 + -0.846209,
  5 + 0.921283,
  5 + 0.0625507,
 -3 + 0.292014,
 -5 + 0.833173,
 -7 + -0.674783,
 -3 + -0.846611,
  1 + 0.893338,
 -7 + 0.983207,
 -7 + -0.776993,
 -7 + 0.250987,
 -5 + 0.0683537,
  7 + -0.183423,
  1 + -0.0923144,
  3 + 0.316882,
  3 + 0.436083,
 -1 + 0.561959,
  5 + 0.199397,
  3 + 0.998894,
 -5 + -0.762317,
  1 + -0.264652,
 -1 + 0.000935957,
 -5 + -0.737429,
  5 + -0.449802,
 -3 + -0.153005,
 -7 + -0.825486,
 -3 + 0.381528,
 -3 + -0.834704,
  1 + -0.869081,
 -5 + 0.658949,
 -7 + 0.538412,
  1 + -0.274676,
 -3 + -0.131948,
 -5 + -0.89239,
  5 + -0.216419,
  5 + 0.0464617,
 -5 + -0.202859,
 -5 + 0.937449,
  5 + 0.424624,
  1 + 0.22882,
  7 + 0.683182,
  1 + -0.649762,
  3 + -0.764787,
  7 + -0.573145,
 -5 + 0.304541,
  3 + 0.3929,
 -7 + -0.210616,
 -3 + 0.373165,
 -7 + -0.21229,
 -7 + 0.897832,
 -7 + 0.909656,
  1 + 0.948898,
  3 + -0.42523,
  3 + 0.567772,
 -3 + -0.527982,
  3 + -0.189502,
  5 + 0.970517,
  7 + 0.282051,
 -3 + 0.430664,
  3 + -0.793949,
 -7 + 0.545716,
 -3 + 0.35154,
 -3 + -0.821351,
  5 + -0.395689,
 -5 + -0.620034,
  5 + -0.608408,
 -3 + 0.94029,
 -1 + 0.0666049,
  5 + -0.51607,
  1 + 0.991041,
  7 + 0.172753,
  5 + -0.0221328,
  5 + -0.193889,
 -5 + -0.13076,
  3 + 0.138734,
  3 + 0.59089,
  3 + -0.887206,
 -3 + 0.845891,
 -1 + -0.347074,
  5 + -0.0834612,
  3 + -0.876824,
 -1 + -0.810422,
 -1 + -0.231434,
  1 + -0.239487,
 -5 + 0.0323537,
  1 + -0.581238,
  5 + 0.00602403,
  5 + 0.0905542,
  3 + 0.498012,
 -5 + 0.254225,
  3 + 0.314102,
  5 + 0.0299345,
  5 + -0.45939,
 -1 + 0.448653,
 -3 + 0.647585,
  1 + 0.318478,
  5 + 0.455767,
 -1 + 0.133022,
  1 + 0.614847,
  1 + 0.120892,
 -5 + 0.224634,
  5 + 0.132055,
 -1 + 0.743952,
 -5 + 0.425553,
  5 + -0.111105,
  1 + 0.174118,
  1 + 0.221772,
 -7 + -0.845315,
 -3 + 0.19196,
  7 + -0.840461,
  5 + -0.129635,
  1 + -0.596764,
  3 + -0.955832,
  1 + 0.585824,
  5 + 0.0742671,
  5 + -0.517633,
 -1 + 0.48289,
  7 + 0.0644312,
  1 + -0.795109,
 -7 + -0.782286,
 -1 + 0.0230929,
  1 + -0.718512,
 -1 + 0.764088,
  5 + 0.510258,
 -5 + 0.657883,
 -7 + -0.345766,
 -3 + 0.430414,
  5 + 0.0833478,
 -5 + -0.264892,
  3 + 0.710985,
  1 + 0.150336,
  5 + -0.861506,
  3 + -0.0429562,
 -1 + 0.434927,
  7 + 0.815823,
 -5 + -0.824405,
  7 + -0.262346,
 -7 + -0.164051,
 -5 + -0.646918,
  3 + -0.147091,
  3 + 0.13859,
 -1 + -0.575533,
 -3 + 0.103353,
 -5 + 0.992246,
 -1 + -0.611302,
  7 + -0.0318776,
  1 + 0.460203,
 -3 + 0.548152,
 -7 + 0.0172631,
 -3 + -0.485489,
 -7 + -0.980713,
 -7 + -0.827265,
 -1 + -0.864176,
 -7 + 0.851271,
  7 + -0.466744,
 -7 + 0.436088,
 -3 + 0.576107,
 -7 + -0.637538,
  7 + 0.655137,
  5 + -0.826798,
 -5 + 0.848056,
  3 + 0.666798,
 -1 + -0.180115,
  7 + 0.419637,
  5 + -0.0167801,
  3 + -0.68837,
  3 + 0.946745,
  3 + -0.0950071,
 -7 + -0.827281,
 -1 + 0.78343,
 -5 + -0.582113,
  7 + 0.299523,
  1 + -0.488113,
  5 + -0.341736,
  7 + 0.530617,
  7 + -0.326339,
 -7 + -0.817531,
 -3 + -0.221869,
 -5 + 0.416757,
  1 + 0.506333,
  1 + -0.2654,
  7 + 0.763487,
 -5 + -0.943085,
  7 + 0.791527,
 -5 + 0.0668543,
 -7 + 0.938847,
 -3 + 0.143887,
 -3 + 0.381707,
 -3 + 0.19505,
 -3 + -0.920517,
 -5 + 0.145063,
 -5 + 0.237513,
 -7 + -0.120207,
 -7 + -0.0991134,
 -5 + 0.0680013,
  1 + -0.0638738,
  5 + 0.970159,
  5 + 0.213576,
  1 + -0.263613,
 -7 + -0.544301,
 -5 + -0.828692,
 -5 + 0.166918,
 -5 + -0.761728,
  5 + 0.120694,
  5 + 0.903705,
 -5 + 0.211521,
  3 + 0.290967,
  7 + -0.464751,
 -7 + 0.186847,
  7 + 0.32524,
 -7 + 0.111797,
  1 + -0.788556,
  1 + -0.14745,
 -3 + -0.968889,
  3 + -0.37981,
  5 + 0.00729347,
  7 + 0.504821,
  1 + -0.961113,
  3 + 0.710415,
 -5 + -0.613475,
  5 + -0.895771,
 -1 + -0.895503,
  5 + -0.461719,
  5 + 0.0161815,
 -5 + -0.24625,
 -7 + -0.572922,
 -1 + -0.459816,
  7 + -0.419624,
 -5 + 0.696952,
 -5 + 0.927165,
 -5 + 0.243638,
  7 + 0.360799,
  3 + 0.347879,
 -3 + -0.0232377,
  3 + 0.712201,
 -1 + 0.759489,
 -7 + 0.438561,
 -7 + -0.572822,
  1 + -0.737766,
  3 + 0.0680258,
 -1 + 0.686509,
  5 + -0.262713,
 -5 + -0.79966,
  5 + -0.236232,
 -7 + -0.0260004,
 -7 + 0.218216,
 -3 + 0.370607,
  3 + 0.816354,
  7 + 0.452291,
 -3 + -0.822625,
  3 + 0.848817,
  7 + 0.365835,
  1 + -0.676283,
  1 + -0.0594598,
